P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_SL,P_IntraSL,P_OM,Date,day,dte,EntryTime,Future,CE.Price,PE.Price,SL,IntraSL,STD0.Scrip,STD0.Open,STD0.SL.Flag,STD0.SL.Time,STD0.INTRA_SL.Flag,STD0.INTRA_SL.Time,STD0.PNL,STD1.Scrip,STD1.Open,STD1.SL.Flag,STD1.SL.Time,STD1.INTRA_SL.Flag,STD1.INTRA_SL.Time,STD1.PNL,STD2.Scrip,STD2.Open,STD2.SL.Flag,STD2.SL.Time,STD2.INTRA_SL.Flag,STD2.INTRA_SL.Time,STD2.PNL,STD3.Scrip,STD3.Open,STD3.SL.Flag,STD3.SL.Time,STD3.INTRA_SL.Flag,STD3.INTRA_SL.Time,STD3.PNL,STD4.Scrip,STD4.Open,STD4.SL.Flag,STD4.SL.Time,STD4.INTRA_SL.Flag,STD4.INTRA_SL.Time,STD4.PNL,STD5.Scrip,STD5.Open,STD5.SL.Flag,STD5.SL.Time,STD5.INTRA_SL.Flag,STD5.INTRA_SL.Time,STD5.PNL,STD6.Scrip,STD6.Open,STD6.SL.Flag,STD6.SL.Time,STD6.INTRA_SL.Flag,STD6.INTRA_SL.Time,STD6.PNL,STD7.Scrip,STD7.Open,STD7.SL.Flag,STD7.SL.Time,STD7.INTRA_SL.Flag,STD7.INTRA_SL.Time,STD7.PNL,STD8.Scrip,STD8.Open
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-03,Monday,4,09:16:00,32218.25,89.45,90.9,173.13600000000002,155.10100000000003,"('33700CE', '30000PE')",180.35000000000002,True,2021-05-03 09:17:00,False,,-12.2,"('33600CE', '30000PE')",183.4,True,2021-05-03 09:21:00,False,,-11.29,"('33600CE', '30200PE')",191.5,True,2021-05-03 09:31:00,False,,-18.79,"('33700CE', '30600PE')",195.95,True,2021-05-03 10:08:00,False,,-11.3,"('33600CE', '30500PE')",189.1,True,2021-05-03 11:35:00,False,,-11.26,"('33600CE', '30700PE')",200.55,True,2021-05-03 12:14:00,False,,-10.61,"('33600CE', '30700PE')",192.45,True,2021-05-03 14:05:00,False,,-11.31,"('33400CE', '30600PE')",196.39999999999998,False,,False,,24.75,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-04,Tuesday,3,09:16:00,32943.0,103.4,105.6,200.64,179.74,"('33800CE', '31700PE')",209.0,True,2021-05-04 09:20:00,False,,-14.41,"('33800CE', '31700PE')",197.2,True,2021-05-04 09:33:00,False,,-11.11,"('33800CE', '31700PE')",188.55,True,2021-05-04 11:24:00,False,,-10.01,"('33800CE', '31900PE')",206.4,True,2021-05-04 12:51:00,False,,-10.98,"('33800CE', '32000PE')",211.2,True,2021-05-04 13:53:00,False,,-15.09,"('33600CE', '31700PE')",184.3,False,,False,,18.9,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-05,Wednesday,2,09:16:00,32651.0,93.8,94.5,180.768,161.93800000000002,"('33400CE', '31600PE')",188.3,True,2021-05-05 10:34:00,False,,-13.6,"('33300CE', '31700PE')",211.8,True,2021-05-05 10:37:00,False,,-14.9,"('33300CE', '31700PE')",199.55,True,2021-05-05 10:42:00,False,,-10.89,"('33300CE', '31700PE')",191.15,True,2021-05-05 10:56:00,False,,-11.04,"('33300CE', '31800PE')",198.15,True,2021-05-05 11:10:00,False,,-11.78,"('33200CE', '31800PE')",209.65,True,2021-05-05 11:28:00,False,,-11.22,"('33200CE', '31700PE')",184.2,True,2021-05-05 12:13:00,False,,-9.75,"('33200CE', '31800PE')",192.8,True,2021-05-05 12:53:00,False,,-15.16,"('33200CE', '32100PE')",223.0
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-06,Thursday,1,09:16:00,33018.0,90.3,91.5,174.528,156.348,"('33200CE', '32500PE')",181.8,True,2021-05-06 09:30:00,False,,-11.97,"('33000CE', '32500PE')",222.8,True,2021-05-06 09:34:00,False,,-14.39,"('33000CE', '32600PE')",240.45,True,2021-05-06 09:41:00,False,,-15.01,"('33100CE', '32600PE')",194.3,True,2021-05-06 11:00:00,False,,-20.23,"('32900CE', '32500PE')",196.75,True,2021-05-06 11:26:00,False,,-11.56,"('32800CE', '32400PE')",186.7,True,2021-05-06 11:49:00,False,,-11.73,"('32700CE', '32500PE')",248.8,True,2021-05-06 12:45:00,False,,-21.36,"('32800CE', '32700PE')",241.14999999999998,True,2021-05-06 13:02:00,False,,-16.21,"('32900CE', '32700PE')",183.2
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-07,Friday,6,09:16:00,33245.0,98.05,97.3,187.536,168.001,"('34400CE', '31600PE')",195.35,True,2021-05-07 09:19:00,False,,-10.69,"('34400CE', '31600PE')",187.1,True,2021-05-07 11:46:00,False,,-9.94,"('34300CE', '31600PE')",194.05,True,2021-05-07 13:46:00,False,,-12.78,"('34100CE', '31500PE')",199.2,True,2021-05-07 14:41:00,False,,-12.19,"('34100CE', '31500PE')",189.5,False,,False,,2.73,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-10,Monday,3,09:16:00,33293.7,103.65,110.6,205.67999999999998,184.255,"('34100CE', '32200PE')",214.25,True,2021-05-10 09:19:00,False,,-13.38,"('34100CE', '32100PE')",186.8,True,2021-05-10 09:23:00,False,,-10.49,"('34100CE', '32200PE')",193.15,True,2021-05-10 09:36:00,False,,-12.11,"('34000CE', '32200PE')",200.5,True,2021-05-10 10:10:00,False,,-10.61,"('34000CE', '32200PE')",192.4,True,2021-05-10 10:25:00,False,,-10.75,"('34000CE', '32400PE')",212.8,True,2021-05-10 11:00:00,False,,-12.41,"('34000CE', '32300PE')",186.65,True,2021-05-10 11:45:00,False,,-10.53,"('33900CE', '32300PE')",196.2,True,2021-05-10 12:22:00,False,,-10.45,"('33900CE', '32300PE')",188.2
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-11,Tuesday,2,09:16:00,32809.5,117.25,107.65,215.904,193.41400000000002,"('33100CE', '32100PE')",224.9,True,2021-05-11 09:18:00,False,,-12.81,"('33200CE', '32100PE')",186.65,True,2021-05-11 09:19:00,False,,-13.93,"('33200CE', '32200PE')",194.2,True,2021-05-11 09:21:00,False,,-11.58,"('33100CE', '32300PE')",235.0,True,2021-05-11 09:37:00,False,,-13.19,"('33200CE', '32300PE')",195.3,True,2021-05-11 09:50:00,False,,-11.04,"('33200CE', '32300PE')",186.7,True,2021-05-11 10:00:00,False,,-9.83,"('33200CE', '32400PE')",200.2,True,2021-05-11 10:10:00,False,,-12.95,"('33200CE', '32500PE')",212.75,True,2021-05-11 13:10:00,False,,-11.31,"('33200CE', '32600PE')",230.3
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-12,Wednesday,1,09:16:00,32773.85,112.9,115.2,218.97600000000003,196.16600000000003,"('32800CE', '32600PE')",228.10000000000002,True,2021-05-12 09:57:00,False,,-13.45,"('32800CE', '32500PE')",180.35,True,2021-05-12 10:10:00,False,,-9.5,"('32700CE', '32600PE')",249.85,True,2021-05-12 10:48:00,False,,-13.87,"('32700CE', '32500PE')",195.7,True,2021-05-12 11:27:00,False,,-10.65,"('32500CE', '32500PE')",259.3,True,2021-05-12 12:35:00,False,,-14.04,"('32600CE', '32700PE')",263.3,True,2021-05-12 12:45:00,False,,-15.69,"('32600CE', '32700PE')",250.9,True,2021-05-12 13:09:00,False,,-14.39,"('32600CE', '32700PE')",239.64999999999998,True,2021-05-12 13:16:00,False,,-14.0,"('32600CE', '32700PE')",228.65
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-14,Friday,7,09:16:00,32625.0,96.35,98.25,186.81599999999997,167.356,"('33700CE', '31200PE')",194.6,True,2021-05-14 09:21:00,False,,-10.93,"('33700CE', '31200PE')",186.1,True,2021-05-14 09:42:00,False,,-10.03,"('33600CE', '31200PE')",194.4,True,2021-05-14 09:50:00,False,,-10.78,"('33600CE', '31300PE')",197.95,True,2021-05-14 10:16:00,False,,-12.97,"('33500CE', '31300PE')",204.85000000000002,True,2021-05-14 13:31:00,False,,-11.56,"('33300CE', '31200PE')",211.65,True,2021-05-14 14:21:00,False,,-12.1,"('33300CE', '31100PE')",187.1,False,,False,,6.66,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-17,Monday,4,09:16:00,32427.4,100.2,106.4,198.336,177.67600000000002,"('33200CE', '31500PE')",206.60000000000002,True,2021-05-17 09:18:00,False,,-14.33,"('33200CE', '31600PE')",210.95,True,2021-05-17 09:27:00,False,,-11.34,"('33300CE', '31600PE')",181.2,False,,False,,346.28,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-18,Tuesday,3,09:16:00,34165.0,101.85,94.1,188.112,168.517,"('34900CE', '33200PE')",195.95,True,2021-05-18 09:18:00,False,,-13.05,"('34800CE', '33300PE')",221.05,True,2021-05-18 09:19:00,False,,-11.91,"('34800CE', '33200PE')",195.3,True,2021-05-18 09:22:00,False,,-15.59,"('34700CE', '33200PE')",200.64999999999998,True,2021-05-18 09:32:00,False,,-14.91,"('34800CE', '33300PE')",181.4,True,2021-05-18 10:29:00,False,,-13.32,"('34500CE', '33300PE')",221.15,True,2021-05-18 12:38:00,False,,-11.71,"('34600CE', '33300PE')",190.5,True,2021-05-18 13:27:00,False,,-10.38,"('34600CE', '33400PE')",197.95,True,2021-05-18 13:59:00,False,,-11.02,"('34500CE', '33400PE')",210.85
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-19,Wednesday,2,09:16:00,33790.1,115.75,120.05,226.368,202.788,"('34100CE', '33300PE')",235.8,True,2021-05-19 09:17:00,False,,-14.05,"('34100CE', '33300PE')",224.7,True,2021-05-19 10:23:00,False,,-12.61,"('34200CE', '33300PE')",187.5,True,2021-05-19 10:37:00,False,,-11.99,"('34100CE', '33300PE')",198.55,True,2021-05-19 10:55:00,False,,-10.93,"('34100CE', '33300PE')",190.10000000000002,True,2021-05-19 11:24:00,False,,-11.73,"('34000CE', '33300PE')",206.60000000000002,True,2021-05-19 12:53:00,False,,-12.08,"('34100CE', '33400PE')",190.25,True,2021-05-19 13:41:00,False,,-10.48,"('34000CE', '33400PE')",206.89999999999998,True,2021-05-19 14:18:00,False,,-11.54,"('33900CE', '33400PE')",228.4
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-20,Thursday,1,09:16:00,33861.0,107.65,111.35,210.23999999999998,188.34,"('33900CE', '33700PE')",219.0,True,2021-05-20 09:17:00,False,,-13.44,"('33900CE', '33700PE')",208.3,True,2021-05-20 09:21:00,False,,-14.7,"('33900CE', '33700PE')",196.2,True,2021-05-20 10:09:00,False,,-12.05,"('33800CE', '33700PE')",224.75,True,2021-05-20 10:35:00,False,,-12.16,"('33700CE', '33700PE')",260.05,True,2021-05-20 11:07:00,False,,-13.7,"('33700CE', '33700PE')",249.6,True,2021-05-20 11:32:00,False,,-13.27,"('33700CE', '33700PE')",239.45,True,2021-05-20 11:53:00,False,,-12.79,"('33700CE', '33700PE')",229.65,True,2021-05-20 12:07:00,False,,-12.32,"('33700CE', '33700PE')",220.2
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-21,Friday,7,09:16:00,33755.0,103.1,98.8,193.82399999999998,173.634,"('34800CE', '32500PE')",201.89999999999998,False,,False,,293.58,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-24,Monday,4,09:16:00,34920.6,98.85,103.6,194.35199999999998,174.107,"('35900CE', '33900PE')",202.45,True,2021-05-24 10:54:00,False,,-11.03,"('35900CE', '34000PE')",207.85000000000002,True,2021-05-24 13:08:00,False,,-12.6,"('35800CE', '34000PE')",214.85,True,2021-05-24 13:58:00,False,,-13.69,"('35700CE', '33900PE')",206.15,True,2021-05-24 15:18:00,False,,-12.68,"('35800CE', '34000PE')",189.6,True,2021-05-24 15:22:00,False,,-11.27,"('35700CE', '34000PE')",198.75,False,,False,,3.07,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-25,Tuesday,3,09:16:00,35072.0,109.25,108.95,209.47199999999998,187.652,"('35800CE', '34300PE')",218.2,True,2021-05-25 09:35:00,False,,-18.58,"('35700CE', '34200PE')",199.64999999999998,True,2021-05-25 09:59:00,False,,-12.25,"('35600CE', '34100PE')",188.0,True,2021-05-25 10:57:00,False,,-10.05,"('35500CE', '34100PE')",196.0,True,2021-05-25 14:32:00,False,,-13.3,"('35300CE', '34000PE')",200.25,True,2021-05-25 14:41:00,False,,-13.8,"('35400CE', '34100PE')",186.10000000000002,True,2021-05-25 15:02:00,False,,-10.18,"('35200CE', '34100PE')",216.25,False,,False,,-3.2,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-26,Wednesday,2,09:16:00,34712.0,113.7,113.45,218.064,195.349,"('35100CE', '34300PE')",227.15,True,2021-05-26 10:04:00,False,,-12.54,"('35100CE', '34300PE')",217.45,True,2021-05-26 10:28:00,False,,-11.47,"('35200CE', '34300PE')",184.4,True,2021-05-26 11:51:00,False,,-9.86,"('35100CE', '34400PE')",225.6,False,,True,2021-05-26 13:42:00,-34.4,"('35200CE', '34500PE')",206.45,True,2021-05-26 13:49:00,False,,-13.43,"('35100CE', '34500PE')",223.15,True,2021-05-26 14:09:00,False,,-13.84,"('35200CE', '34500PE')",184.3,True,2021-05-26 14:36:00,False,,-9.7,"('35100CE', '34600PE')",232.10000000000002,True,2021-05-26 15:18:00,False,,-17.8,"('35000CE', '34500PE')",212.64999999999998
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-27,Thursday,1,09:16:00,34692.75,92.05,102.4,186.67199999999997,167.22699999999998,"('34900CE', '34500PE')",194.45,True,2021-05-27 09:26:00,False,,-10.53,"('34700CE', '34500PE')",245.2,True,2021-05-27 09:35:00,False,,-14.51,"('34700CE', '34500PE')",233.75,True,2021-05-27 10:02:00,False,,-13.52,"('34800CE', '34500PE')",186.25,True,2021-05-27 10:28:00,False,,-10.38,"('34700CE', '34600PE')",254.5,True,2021-05-27 10:52:00,False,,-14.58,"('34700CE', '34500PE')",199.35,False,,True,2021-05-27 14:15:00,-30.4,"('34800CE', '34900PE')",228.95000000000002,True,2021-05-27 14:16:00,False,,-17.56,"('34800CE', '34900PE')",214.25,True,2021-05-27 14:23:00,False,,-11.93,"('34800CE', '34900PE')",205.0
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-28,Friday,7,09:16:00,35516.55,107.15,110.45,208.89600000000002,187.13600000000002,"('36800CE', '34000PE')",217.60000000000002,True,2021-05-28 09:20:00,False,,-11.82,"('36800CE', '34100PE')",222.55,True,2021-05-28 09:48:00,False,,-11.88,"('36700CE', '34000PE')",215.15,True,2021-05-28 10:10:00,False,,-12.04,"('36600CE', '34100PE')",233.60000000000002,True,2021-05-28 11:11:00,False,,-14.17,"('36500CE', '34000PE')",221.10000000000002,True,2021-05-28 12:41:00,False,,-11.86,"('36300CE', '34000PE')",240.5,True,2021-05-28 13:45:00,False,,-13.26,"('36400CE', '34000PE')",213.7,True,2021-05-28 14:33:00,False,,-11.67,"('36300CE', '34100PE')",235.5,True,2021-05-28 15:22:00,False,,-17.49,"('36300CE', '34200PE')",235.45
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-05-31,Monday,4,09:16:00,35218.65,107.85,106.15,205.44,184.04,"('36000CE', '34100PE')",214.0,True,2021-05-31 09:35:00,False,,-11.62,"('35900CE', '34100PE')",222.85,True,2021-05-31 11:14:00,False,,-13.04,"('36000CE', '34500PE')",247.5,True,2021-05-31 12:42:00,False,,-13.34,"('36100CE', '34700PE')",250.9,True,2021-05-31 13:42:00,False,,-13.29,"('36100CE', '34600PE')",221.45,True,2021-05-31 15:22:00,False,,-17.12,"('36100CE', '34900PE')",259.25,False,,False,,2.21,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-01,Tuesday,3,09:16:00,35624.15,108.8,112.75,212.68800000000002,190.53300000000002,"('36100CE', '34900PE')",221.55,True,2021-06-01 09:22:00,False,,-11.72,"('36100CE', '35000PE')",232.3,True,2021-06-01 12:18:00,False,,-12.35,"('35900CE', '34900PE')",238.75,True,2021-06-01 12:50:00,False,,-13.38,"('35900CE', '34900PE')",228.35000000000002,True,2021-06-01 13:21:00,False,,-14.05,"('35900CE', '35000PE')",238.6,True,2021-06-01 14:23:00,False,,-20.13,"('35800CE', '35000PE')",247.85000000000002,True,2021-06-01 15:11:00,False,,-13.7,"('35800CE', '34900PE')",213.1,True,2021-06-01 15:22:00,False,,-15.96,"('35700CE', '35000PE')",252.3,False,,False,,0.3,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-02,Wednesday,2,09:16:00,35328.05,110.55,119.1,220.46399999999997,197.49899999999997,"('35600CE', '34900PE')",229.64999999999998,True,2021-06-02 09:21:00,False,,-15.02,"('35500CE', '34900PE')",242.7,True,2021-06-02 10:02:00,False,,-14.48,"('35400CE', '34900PE')",256.45,True,2021-06-02 10:55:00,False,,-14.36,"('35500CE', '34900PE')",217.2,True,2021-06-02 11:13:00,False,,-11.56,"('35400CE', '35000PE')",270.2,True,2021-06-02 12:07:00,False,,-14.93,"('35400CE', '35000PE')",258.65,True,2021-06-02 12:47:00,False,,-13.93,"('35500CE', '35000PE')",218.75,True,2021-06-02 13:22:00,False,,-12.08,"('35400CE', '35000PE')",238.4,True,2021-06-02 14:07:00,False,,-14.03,"('35400CE', '35000PE')",227.35000000000002
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-03,Thursday,1,09:16:00,35660.0,103.15,123.0,217.10399999999998,194.489,"('35600CE', '35500PE')",226.15,True,2021-06-03 09:20:00,False,,-12.43,"('35600CE', '35500PE')",216.55,True,2021-06-03 09:24:00,False,,-14.61,"('35600CE', '35600PE')",249.05,True,2021-06-03 10:05:00,False,,-13.51,"('35500CE', '35600PE')",285.85,True,2021-06-03 10:33:00,False,,-15.97,"('35500CE', '35600PE')",273.45000000000005,True,2021-06-03 11:20:00,False,,-17.17,"('35500CE', '35600PE')",259.7,True,2021-06-03 12:08:00,False,,-16.75,"('35500CE', '35700PE')",311.0,True,2021-06-03 13:55:00,False,,-19.19,"('35600CE', '35700PE')",227.9,True,2021-06-03 14:08:00,False,,-12.15,"('35600CE', '35700PE')",218.60000000000002
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-04,Friday,7,09:16:00,35759.35,122.35,127.9,240.23999999999998,215.215,"('36700CE', '34600PE')",250.25,True,2021-06-04 10:06:00,False,,-13.93,"('36800CE', '34600PE')",220.35,True,2021-06-04 10:15:00,False,,-12.9,"('36800CE', '34600PE')",210.2,True,2021-06-04 10:36:00,False,,-12.73,"('36600CE', '34500PE')",215.95,True,2021-06-04 10:46:00,False,,-11.75,"('36500CE', '34600PE')",240.55,True,2021-06-04 12:24:00,False,,-12.91,"('36500CE', '34500PE')",213.35000000000002,True,2021-06-04 12:56:00,False,,-12.02,"('36500CE', '34600PE')",220.9,True,2021-06-04 14:30:00,False,,-13.96,"('36300CE', '34500PE')",223.75,True,2021-06-04 15:06:00,False,,-13.2,"('36200CE', '34500PE')",231.39999999999998
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-07,Monday,4,09:16:00,35579.7,108.5,112.15,211.82399999999998,189.75900000000001,"('36200CE', '34800PE')",220.65,True,2021-06-07 09:20:00,False,,-14.91,"('36100CE', '34900PE')",252.5,True,2021-06-07 09:25:00,False,,-21.31,"('36100CE', '34900PE')",234.35000000000002,True,2021-06-07 09:56:00,False,,-12.83,"('36100CE', '34900PE')",224.45,True,2021-06-07 10:16:00,False,,-12.51,"('36100CE', '35000PE')",238.25,True,2021-06-07 11:01:00,False,,-13.18,"('36200CE', '35100PE')",227.0,True,2021-06-07 12:09:00,False,,-12.44,"('36100CE', '35000PE')",214.25,True,2021-06-07 13:04:00,False,,-14.33,"('36000CE', '35000PE')",224.89999999999998,False,,False,,16.69,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-08,Tuesday,3,09:16:00,35496.95,114.75,116.55,222.048,198.918,"('35800CE', '35000PE')",231.3,True,2021-06-08 09:20:00,False,,-13.79,"('35800CE', '35000PE')",220.4,True,2021-06-08 09:26:00,False,,-11.96,"('35800CE', '35000PE')",211.2,True,2021-06-08 13:33:00,False,,-11.24,"('35600CE', '35000PE')",245.5,True,2021-06-08 14:51:00,False,,-16.32,"('35500CE', '35000PE')",256.7,False,,False,,-6.46,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-09,Wednesday,2,09:16:00,35188.15,114.3,128.6,233.18399999999997,208.89399999999998,"('35300CE', '34900PE')",242.89999999999998,True,2021-06-09 11:49:00,False,,-15.34,"('35500CE', '35200PE')",219.95,True,2021-06-09 12:18:00,False,,-13.4,"('35500CE', '35300PE')",242.85,False,,False,,300.11,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-10,Thursday,1,09:16:00,34959.15,126.65,120.7,237.45600000000002,212.721,"('34900CE', '34800PE')",247.35000000000002,True,2021-06-10 09:19:00,False,,-22.49,"('35000CE', '34800PE')",188.5,True,2021-06-10 09:59:00,False,,-13.86,"('34900CE', '34900PE')",258.65,True,2021-06-10 10:32:00,False,,-13.93,"('34900CE', '34900PE')",247.95,True,2021-06-10 11:33:00,False,,-13.15,"('34900CE', '34800PE')",190.85000000000002,True,2021-06-10 11:57:00,False,,-11.09,"('34900CE', '34800PE')",182.15,True,2021-06-10 12:50:00,False,,-10.33,"('34900CE', '34900PE')",222.7,True,2021-06-10 13:12:00,False,,-11.73,"('34900CE', '34900PE')",213.75,True,2021-06-10 13:42:00,False,,-17.92,"('34900CE', '35100PE')",303.75
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-11,Friday,7,09:16:00,35399.3,114.4,110.6,216.0,193.5,"('36200CE', '34400PE')",225.0,True,2021-06-11 09:22:00,False,,-12.56,"('36200CE', '34500PE')",232.45,True,2021-06-11 09:31:00,False,,-13.91,"('36200CE', '34500PE')",221.45,True,2021-06-11 10:26:00,False,,-12.07,"('36100CE', '34500PE')",229.0,True,2021-06-11 14:13:00,False,,-14.51,"('35900CE', '34400PE')",228.1,True,2021-06-11 14:38:00,False,,-12.5,"('35900CE', '34400PE')",218.45,True,2021-06-11 15:10:00,False,,-12.98,"('35800CE', '34400PE')",227.7,True,2021-06-11 15:22:00,False,,-16.5,"('35700CE', '34500PE')",257.3,False,,False,,0.68,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-14,Monday,4,09:16:00,34939.45,110.45,105.3,207.12,185.545,"('35500CE', '34200PE')",215.75,True,2021-06-14 10:21:00,False,,-12.9,"('35400CE', '34000PE')",185.10000000000002,True,2021-06-14 11:14:00,False,,-10.71,"('35300CE', '34000PE')",192.9,True,2021-06-14 11:55:00,False,,-13.46,"('35300CE', '34100PE')",197.85000000000002,True,2021-06-14 13:04:00,False,,-10.57,"('35300CE', '34100PE')",189.75,True,2021-06-14 15:05:00,False,,-10.22,"('35400CE', '34600PE')",231.75,False,,False,,1.25,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-15,Tuesday,3,09:16:00,35195.0,114.5,125.45,230.35199999999998,206.357,"('35500CE', '34800PE')",239.95,True,2021-06-15 09:19:00,False,,-15.9,"('35500CE', '34800PE')",227.05,True,2021-06-15 10:34:00,False,,-12.09,"('35500CE', '34800PE')",217.8,True,2021-06-15 10:50:00,False,,-12.37,"('35500CE', '34900PE')",231.64999999999998,True,2021-06-15 12:57:00,False,,-12.25,"('35500CE', '35100PE')",274.70000000000005,True,2021-06-15 14:07:00,False,,-14.58,"('35500CE', '35000PE')",234.7,False,,False,,0.12,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-16,Wednesday,2,09:16:00,35189.0,137.5,137.15,263.664,236.19899999999998,"('35300CE', '34900PE')",274.65,True,2021-06-16 10:01:00,False,,-14.98,"('35400CE', '35100PE')",271.7,True,2021-06-16 14:12:00,False,,-14.85,"('35200CE', '35000PE')",268.85,True,2021-06-16 14:33:00,False,,-15.96,"('35200CE', '35000PE')",256.25,False,,False,,3.3,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-17,Thursday,1,09:16:00,34757.45,113.7,112.7,217.344,194.704,"('34800CE', '34500PE')",226.4,True,2021-06-17 09:17:00,False,,-22.23,"('34800CE', '34600PE')",238.7,True,2021-06-17 09:18:00,False,,-17.28,"('34800CE', '34600PE')",224.4,True,2021-06-17 09:30:00,False,,-15.01,"('34800CE', '34700PE')",246.5,True,2021-06-17 09:39:00,False,,-15.08,"('34800CE', '34700PE')",234.5,True,2021-06-17 09:48:00,False,,-13.58,"('34800CE', '34800PE')",264.4,True,2021-06-17 09:57:00,False,,-14.3,"('34900CE', '34800PE')",207.0,True,2021-06-17 10:12:00,False,,-14.49,"('34900CE', '34800PE')",195.1,True,2021-06-17 10:37:00,False,,-11.29,"('34900CE', '34800PE')",186.25
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-18,Friday,7,09:16:00,34825.55,98.05,90.9,181.392,162.49699999999999,"('35700CE', '33800PE')",188.95,True,2021-06-18 14:40:00,False,,-10.66,"('35400CE', '33600PE')",184.1,True,2021-06-18 14:59:00,False,,-11.25,"('35300CE', '33700PE')",204.15,True,2021-06-18 15:12:00,False,,-10.8,"('35300CE', '33800PE')",211.2,True,2021-06-18 15:22:00,False,,-19.39,"('35400CE', '33900PE')",188.8,False,,False,,-7.41,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
SRE,banknifty,09:16:00,15:25:00,BUY,4,14,0.3,2021-06-21,Monday,4,09:16:00,34030.0,98.55,95.15,185.95199999999997,166.582,"('34800CE', '32900PE')",193.7,True,2021-06-21 09:51:00,False,,-15.97,"('34900CE', '33300PE')",202.85,True,2021-06-21 10:00:00,False,,-11.99,"('34900CE', '33400PE')",207.3,True,2021-06-21 10:36:00,False,,-11.49,"('35000CE', '33500PE')",190.0,True,2021-06-21 11:35:00,False,,-10.52,"('34900CE', '33600PE')",216.75,False,,False,,118.09,,,False,,False,,0.0,,,False,,False,,0.0,,,False,,False,,0.0,,
