P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_SL,P_IntraSL,P_OM,Date,day,dte,EntryTime,Future,CE.Strike,CE.Price,PE.Strike,PE.Price,SL,IntraSL,0.SL.Flag,0.SL.Time,0.INTRA_SL.Flag,0.INTRA_SL.Time,0.PNL,1.Decay.Flag,1.Decay.Time,1.SL.Flag,1.SL.Time,1.INTRA_SL.Flag,1.INTRA_SL.Time,1.PNL,2.Decay.Flag,2.Decay.Time,2.SL.Flag,2.SL.Time,2.INTRA_SL.Flag,2.INTRA_SL.Time,2.PNL,3.Decay.Flag,3.Decay.Time,3.SL.Flag,3.SL.Time,3.INTRA_SL.Flag,3.INTRA_SL.Time,3.PNL,4.Decay.Flag,4.Decay.Time,4.SL.Flag,4.SL.Time,4.INTRA_SL.Flag,4.INTRA_SL.Time,4.PNL,5.Decay.Flag,5.Decay.Time,5.SL.Flag,5.SL.Time,5.INTRA_SL.Flag,5.INTRA_SL.Time,5.PNL,6.Decay.Flag,6.Decay.Time,6.SL.Flag,6.SL.Time,6.INTRA_SL.Flag,6.INTRA_SL.Time,6.PNL,7.Decay.Flag,7.Decay.Time,7.SL.Flag,7.SL.Time,7.INTRA_SL.Flag,7.INTRA_SL.Time,7.PNL,8.Decay.Flag,8.Decay.Time,8.SL.Flag,8.SL.Time,8.INTRA_SL.Flag,8.INTRA_SL.Time,8.PNL,9.Decay.Flag,9.Decay.Time,9.SL.Flag,9.SL.Time,9.INTRA_SL.Flag,9.INTRA_SL.Time,9.PNL,10.Decay.Flag,10.Decay.Time,10.SL.Flag,10.SL.Time,10.INTRA_SL.Flag,10.INTRA_SL.Time,10.PNL,11.SL.Flag,11.SL.Time,11.PNL,12.SL.Flag,12.SL.Time,12.PNL,13.SL.Flag,13.SL.Time,13.PNL,14.SL.Flag,14.SL.Time,14.PNL,15.SL.Flag,15.SL.Time,15.PNL,16.SL.Flag,16.SL.Time,16.PNL,17.SL.Flag,17.SL.Time,17.PNL,18.PNL,18.SL.Flag,18.SL.Time,19.PNL
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-04-27,Thursday,1,09:16:00,17811.75,17850CE,18.35,17800PE,28.55,37.52,21.105,True,2023-04-27 10:42:00,False,,-9.849000000000002,False,,True,2023-04-27 12:56:00,False,,-7.748999999999999,False,,False,,False,,36.708999999999996,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-04-28,Friday,7,09:16:00,18031.35,18150CE,23.3,17800PE,27.05,40.28,22.6575,True,2023-04-28 12:27:00,False,,-10.573500000000001,False,,False,,False,,2.2514999999999987,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-02,Tuesday,3,09:16:00,18202.9,18250CE,22.1,18000PE,20.45,34.04,19.147499999999997,False,,False,,-8.075499999999998,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-03,Wednesday,2,09:16:00,18134.8,18150CE,27.55,18000PE,25.4,42.36000000000001,23.8275,True,2023-05-03 14:29:00,False,,-11.119499999999997,False,,False,,False,,0.17749999999999433,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-04,Thursday,1,09:16:00,18146.2,18150CE,16.0,18050PE,20.15,28.92,16.2675,True,2023-05-04 09:36:00,False,,-7.591499999999997,False,,False,,False,,74.814,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-05,Friday,7,09:16:00,18200.0,18350CE,26.55,17950PE,23.6,40.120000000000005,22.5675,False,,False,,-0.25150000000000716,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-08,Monday,4,09:16:00,18187.0,18350CE,18.2,17950PE,20.8,31.200000000000003,17.549999999999997,False,,False,,9.96,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-09,Tuesday,3,09:16:00,18336.0,18450CE,17.2,18150PE,19.45,29.32,16.492499999999996,True,2023-05-09 14:31:00,False,,-7.696499999999999,False,,False,,False,,-1.5925000000000007,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-10,Wednesday,2,09:16:00,18344.0,18400CE,21.9,18200PE,20.1,33.6,18.9,True,2023-05-10 13:55:00,False,,-8.819999999999999,False,,False,,False,,-3.6760000000000015,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-11,Thursday,1,09:16:00,18369.35,18400CE,15.3,18300PE,21.4,29.360000000000003,16.515,True,2023-05-11 10:32:00,False,,-7.707,False,,True,2023-05-11 11:21:00,False,,-6.153,False,,True,2023-05-11 13:07:00,False,,-4.851000000000001,False,,True,2023-05-11 14:15:00,False,,-3.7485000000000004,False,,True,2023-05-11 14:24:00,False,,-2.457,False,,True,2023-05-11 14:41:00,False,,-1.8164999999999996,False,,True,2023-05-11 15:13:00,False,,-1.3019999999999994,False,,True,2023-05-11 15:23:00,False,,-0.9239999999999999,False,,False,,False,,0.722,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-12,Friday,7,09:16:00,18279.95,18500CE,19.15,17950PE,18.6,30.200000000000003,16.987499999999997,False,,False,,-3.6275,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-15,Monday,4,09:16:00,18359.85,18550CE,16.6,18100PE,20.25,29.480000000000004,16.5825,True,2023-05-15 15:11:00,False,,-7.7384999999999975,False,,False,,False,,-0.7895000000000036,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-16,Tuesday,3,09:16:00,18433.05,18550CE,18.7,18250PE,23.75,33.96,19.1025,True,2023-05-16 13:33:00,False,,-8.914500000000002,False,,False,,False,,11.360999999999995,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-17,Wednesday,2,09:16:00,18314.55,18400CE,19.9,18150PE,16.45,29.08,16.357499999999995,True,2023-05-17 11:12:00,False,,-7.633499999999996,False,,False,,False,,-3.9899999999999993,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-18,Thursday,1,09:16:00,18293.3,18300CE,20.3,18250PE,24.1,35.52,19.98,True,2023-05-18 11:10:00,False,,-9.324000000000003,False,,False,,False,,84.04749999999999,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-19,Friday,7,09:16:00,18196.9,18400CE,23.35,17950PE,21.3,35.720000000000006,20.0925,True,2023-05-19 14:40:00,False,,-9.3765,False,,False,,False,,-1.2554999999999985,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-22,Monday,4,09:16:00,18216.0,18350CE,27.7,18000PE,22.95,40.52,22.792499999999997,False,,False,,13.3935,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-23,Tuesday,3,09:16:00,18366.1,18450CE,28.85,18200PE,18.45,37.839999999999996,21.284999999999997,True,2023-05-23 14:52:00,False,,-9.933000000000002,False,,False,,False,,-4.462500000000001,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-24,Wednesday,2,09:16:00,18298.25,18400CE,15.55,18200PE,22.25,30.24,17.009999999999998,True,2023-05-24 13:45:00,False,,-7.937999999999999,False,,True,2023-05-24 15:00:00,False,,-6.121499999999998,False,,False,,False,,-2.2235,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-25,Thursday,1,09:16:00,18267.65,18300CE,22.5,18250PE,29.8,41.84,23.534999999999997,True,2023-05-25 10:32:00,False,,-10.982999999999993,False,,True,2023-05-25 12:24:00,False,,-8.609999999999996,False,,True,2023-05-25 14:14:00,False,,-6.856500000000001,False,,True,2023-05-25 14:21:00,False,,-5.271,False,,True,2023-05-25 14:30:00,False,,-4.1055,False,,True,2023-05-25 14:47:00,False,,-3.2234999999999987,False,,False,,False,,10.691,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-26,Friday,7,09:16:00,18435.05,18600CE,18.35,18100PE,22.35,32.56,18.314999999999998,False,,False,,12.343,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-29,Monday,4,09:16:00,18689.55,18800CE,18.65,18400PE,20.5,31.32,17.617499999999996,True,2023-05-29 15:03:00,False,,-8.221499999999999,False,,False,,False,,0.03750000000000142,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-30,Tuesday,3,09:16:00,18665.0,18750CE,17.9,18400PE,19.65,30.04,16.897499999999997,True,2023-05-30 11:12:00,False,,-7.885499999999998,False,,True,2023-05-30 15:02:00,False,,-6.2475,False,,False,,False,,1.4120000000000021,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-05-31,Wednesday,2,09:16:00,18656.3,18650CE,27.7,18500PE,24.3,41.6,23.4,True,2023-05-31 14:39:00,False,,-10.919999999999998,False,,False,,False,,-6.010000000000002,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-01,Thursday,1,09:16:00,18619.8,18600CE,17.8,18500PE,21.35,31.320000000000007,17.6175,True,2023-06-01 09:38:00,False,,-8.221499999999999,False,,True,2023-06-01 11:06:00,False,,-6.5625,False,,True,2023-06-01 12:23:00,False,,-5.239499999999999,False,,True,2023-06-01 14:01:00,False,,-4.189499999999999,False,,True,2023-06-01 14:29:00,False,,-3.107999999999999,False,,True,2023-06-01 14:56:00,False,,-2.2049999999999996,False,,True,2023-06-01 14:58:00,False,,-1.3545,False,,False,,False,,7.4105,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-02,Friday,7,09:16:00,18633.05,18800CE,21.9,18300PE,19.4,33.04,18.584999999999997,True,2023-06-02 11:33:00,False,,-8.672999999999998,False,,True,2023-06-02 15:04:00,False,,-6.9195,False,,False,,False,,0.5875000000000015,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-05,Monday,4,09:16:00,18708.65,18800CE,19.4,18450PE,18.95,30.679999999999996,17.257499999999997,True,2023-06-05 13:52:00,False,,-8.053499999999998,False,,False,,False,,-2.355499999999997,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-06,Tuesday,3,09:16:00,18678.4,18700CE,26.65,18450PE,18.8,36.36000000000001,20.4525,True,2023-06-06 12:57:00,False,,-9.544499999999996,False,,True,2023-06-06 15:03:00,False,,-7.433999999999998,False,,False,,False,,0.6779999999999957,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-07,Wednesday,2,09:16:00,18721.1,18750CE,14.45,18600PE,24.0,30.760000000000005,17.3025,False,,False,,0.21549999999999425,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-08,Thursday,1,09:16:00,18808.25,18750CE,27.65,18700PE,20.75,38.72,21.779999999999998,True,2023-06-08 11:26:00,False,,-10.164,False,,True,2023-06-08 13:41:00,False,,-7.822499999999999,False,,True,2023-06-08 14:00:00,False,,-5.690999999999998,False,,False,,False,,45.285999999999994,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-09,Friday,7,09:16:00,18727.25,18850CE,27.75,18450PE,23.05,40.64,22.859999999999996,True,2023-06-09 11:47:00,False,,-10.667999999999996,False,,False,,False,,3.394000000000004,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-12,Monday,4,09:16:00,18649.0,18750CE,27.3,18450PE,25.65,42.36000000000001,23.8275,True,2023-06-12 14:20:00,False,,-11.119499999999997,False,,False,,False,,-0.5645000000000058,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-13,Tuesday,3,09:16:00,18745.3,18800CE,21.65,18550PE,20.3,33.56,18.877499999999998,True,2023-06-13 13:59:00,False,,-8.8095,False,,False,,False,,0.7650000000000015,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-14,Wednesday,2,09:16:00,18800.0,18800CE,26.25,18650PE,18.1,35.480000000000004,19.9575,True,2023-06-14 15:21:00,False,,-9.313499999999998,False,,False,,False,,-0.20100000000000146,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-15,Thursday,1,09:16:00,18797.7,18750CE,27.85,18700PE,19.65,38.0,21.374999999999996,True,2023-06-15 11:19:00,False,,-9.975,False,,True,2023-06-15 12:37:00,False,,-7.811999999999998,False,,True,2023-06-15 14:07:00,False,,-6.2265,False,,True,2023-06-15 14:46:00,False,,-4.9769999999999985,False,,True,2023-06-15 15:04:00,False,,-3.905999999999999,False,,False,,False,,0.9900000000000014,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-16,Friday,7,09:16:00,18798.3,18950CE,19.1,18550PE,21.75,32.68,18.3825,False,,False,,5.4914999999999985,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-19,Monday,4,09:16:00,18907.6,19000CE,24.6,18700PE,23.35,38.36000000000001,21.5775,True,2023-06-19 14:51:00,False,,-10.069499999999996,False,,False,,False,,0.4204999999999971,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-20,Tuesday,3,09:16:00,18790.0,18850CE,26.0,18600PE,18.85,35.88,20.182499999999997,True,2023-06-20 14:00:00,False,,-9.418499999999998,False,,False,,False,,16.042999999999992,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-21,Wednesday,2,09:16:00,18865.85,18900CE,22.85,18750PE,24.15,37.6,21.15,True,2023-06-21 14:23:00,False,,-9.87,False,,False,,False,,-6.521499999999999,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-22,Thursday,1,09:16:00,18876.15,18850CE,34.55,18750PE,9.05,34.879999999999995,19.619999999999994,True,2023-06-22 11:04:00,False,,-9.155999999999999,False,,True,2023-06-22 11:29:00,False,,-7.3184999999999985,False,,True,2023-06-22 12:41:00,False,,-5.533499999999999,False,,True,2023-06-22 14:12:00,False,,-4.283999999999998,False,,True,2023-06-22 14:17:00,False,,-3.4125,False,,True,2023-06-22 14:20:00,False,,-2.414999999999999,False,,True,2023-06-22 14:43:00,False,,-1.8584999999999996,False,,True,2023-06-22 14:47:00,False,,-1.4279999999999995,False,,True,2023-06-22 14:51:00,False,,-1.0709999999999995,False,,True,2023-06-22 15:02:00,False,,-0.8294999999999996,False,,True,2023-06-22 15:04:00,False,,-0.4935,True,2023-06-22 15:06:00,-0.31499999999999984,True,2023-06-22 15:11:00,-0.22049999999999997,True,2023-06-22 15:14:00,-0.126,True,2023-06-22 15:16:00,-0.08399999999999996,True,2023-06-22 15:19:00,-0.04199999999999998,True,2023-06-22 15:21:00,-0.0315,,,-0.001,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-23,Friday,6,09:16:00,18747.0,18950CE,21.0,18500PE,20.95,33.56,18.877499999999998,True,2023-06-23 13:01:00,False,,-8.8095,False,,False,,False,,-5.285499999999995,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-26,Monday,3,09:16:00,18703.95,18850CE,24.25,18550PE,27.75,41.6,23.4,True,2023-06-26 11:35:00,False,,-10.919999999999998,False,,True,2023-06-26 15:07:00,False,,-8.736,False,,False,,False,,-0.3275,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-27,Tuesday,2,09:16:00,18757.6,18850CE,22.35,18650PE,21.8,35.32000000000001,19.8675,True,2023-06-27 11:26:00,False,,-9.271499999999998,False,,True,2023-06-27 12:35:00,False,,-7.265999999999998,False,,False,,False,,-1.9264999999999985,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-28,Wednesday,1,09:16:00,18861.55,18900CE,21.05,18800PE,15.2,29.0,16.3125,False,,False,,34.8875,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
SRE,nifty,09:16:00,15:25:00,BUY,20,55,0.1,2023-06-30,Friday,7,09:16:00,19159.55,19250CE,28.85,18850PE,28.05,45.52000000000001,25.605,False,,False,,11.08099999999999,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,False,,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
