date_time,index,scrip,open,high,low,close,volume,openinterest,expiry_date,dte,date_time
2022-01-06 11:15:00,NIFTY,18150CE,0.9,0.9,0.85,0.9,6300,1197600,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,18100CE,0.95,1.0,0.95,0.95,36100,5718400,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17350PE,1.05,1.1,1.0,1.0,27050,1111400,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,18050CE,1.0,1.05,1.0,1.0,11350,2801500,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,18000CE,1.2,1.25,1.2,1.2,149750,10954900,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17400PE,1.3,1.35,1.3,1.35,32750,5161150,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17950CE,1.35,1.4,1.35,1.35,17350,3740700,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17450PE,1.6,1.6,1.55,1.55,22400,1669150,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17900CE,1.65,1.7,1.65,1.7,131750,6995500,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17850CE,2.3,2.4,2.25,2.35,187450,5477350,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17500PE,2.65,2.85,2.65,2.75,203250,7323100,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17550PE,5.4,5.65,5.15,5.35,175250,3822900,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17800CE,5.2,5.5,4.85,5.35,665150,10249050,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17750CE,11.7,12.6,11.05,12.25,368100,5680850,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17600PE,13.45,13.8,12.3,12.8,432850,6749900,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17650PE,28.05,28.85,25.55,26.5,411700,3349500,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17700CE,25.55,28.4,25.1,27.7,713750,7626650,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17700PE,52.75,53.9,48.45,50.05,520800,5210300,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17650CE,50.9,55.45,50.0,54.2,205200,1492950,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17750PE,88.45,89.9,82.75,84.4,165100,1210150,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17600CE,86.8,92.3,85.0,90.6,142800,1304700,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17800PE,131.75,133.7,125.5,128.3,168500,2156250,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17550CE,129.75,134.8,126.25,132.2,20750,186050,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17850PE,178.05,181.15,172.2,175.4,30000,499750,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17500CE,177.2,182.65,174.1,180.55,19650,475800,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17900PE,227.4,230.65,221.55,223.8,28850,1303550,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17450CE,226.8,230.0,224.9,230.0,650,88950,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17950PE,276.25,280.0,272.05,273.5,2100,236600,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17400CE,276.2,281.25,273.55,279.1,2200,335100,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,18000PE,326.4,330.5,321.5,324.05,5600,296400,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17350CE,334.65,334.65,329.6,329.6,250,85150,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,18050PE,376.0,377.0,376.0,377.0,100,26150,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17300CE,378.65,379.7,372.75,379.7,550,231200,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,18100PE,423.1,426.45,423.1,426.45,50,77800,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17200CE,477.0,481.0,477.0,481.0,200,171250,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,18200PE,525.0,525.0,521.7,521.7,50,14600,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,17000CE,679.85,680.0,673.4,680.0,150,324300,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:15:00,NIFTY,16300CE,1376.0,1376.0,1376.0,1376.0,50,2650,2022-01-06,0,2022-01-06 11:15:00
2022-01-06 11:16:00,NIFTY,16050PE,0.15,0.15,0.15,0.15,150,54750,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,15400PE,0.2,0.2,0.2,0.2,50,117050,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16000PE,0.2,0.25,0.2,0.25,2050,959100,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16500PE,0.25,0.25,0.25,0.25,150,1791250,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16750PE,0.3,0.3,0.25,0.25,50,121400,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19600CE,0.2,0.25,0.2,0.25,50,213350,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,15300PE,0.3,0.3,0.3,0.3,5750,56000,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,15700PE,0.3,0.3,0.3,0.3,150,232350,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16300PE,0.25,0.3,0.25,0.3,250,330950,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16550PE,0.2,0.3,0.2,0.3,50,55600,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16600PE,0.3,0.3,0.2,0.3,2500,381300,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16650PE,0.25,0.3,0.25,0.3,50,137100,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16800PE,0.3,0.3,0.25,0.3,1350,1320200,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19300CE,0.25,0.3,0.25,0.3,1150,45900,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19350CE,0.3,0.3,0.3,0.3,50,11300,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19400CE,0.3,0.3,0.3,0.3,100,75750,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19500CE,0.3,0.3,0.3,0.3,1150,330750,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,15500PE,0.35,0.35,0.3,0.35,9950,807750,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16450PE,0.25,0.35,0.25,0.35,50,61150,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16700PE,0.25,0.35,0.25,0.35,1150,594600,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19200CE,0.3,0.4,0.3,0.35,300,69600,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16850PE,0.5,0.5,0.4,0.4,150,132950,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16950PE,0.4,0.45,0.4,0.4,1700,208900,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18950CE,0.4,0.45,0.4,0.4,1000,32200,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19150CE,0.4,0.4,0.4,0.4,50,20800,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,16900PE,0.45,0.45,0.4,0.45,550,1130300,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19000CE,0.45,0.45,0.4,0.45,3350,726550,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19100CE,0.4,0.45,0.4,0.45,2150,56500,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17000PE,0.5,0.5,0.45,0.5,75350,5297100,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17100PE,0.55,0.55,0.5,0.5,12950,1836100,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18550CE,0.6,0.6,0.5,0.5,2750,80300,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18600CE,0.55,0.55,0.5,0.5,4950,426150,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18900CE,0.5,0.5,0.5,0.5,2650,120550,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,19250CE,0.3,0.5,0.3,0.5,9600,18000,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17050PE,0.6,0.6,0.5,0.55,10700,258150,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18500CE,0.6,0.65,0.55,0.55,9650,3332300,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18650CE,0.6,0.7,0.55,0.55,3600,106350,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18700CE,0.5,0.6,0.5,0.55,15500,277700,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18800CE,0.55,0.6,0.5,0.55,10200,235100,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18850CE,0.6,0.6,0.55,0.55,1350,56100,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17150PE,0.6,0.6,0.6,0.6,900,350350,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18450CE,0.65,0.7,0.6,0.6,4500,164900,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17250PE,0.7,0.7,0.65,0.65,11200,766600,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18400CE,0.65,0.7,0.65,0.65,3150,1185650,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18750CE,0.65,0.65,0.65,0.65,48650,117800,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17200PE,0.7,0.7,0.65,0.7,21300,4785250,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18350CE,0.7,0.7,0.7,0.7,750,263400,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18250CE,0.75,0.8,0.75,0.75,900,626900,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18300CE,0.75,0.8,0.75,0.75,16550,2185750,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17300PE,0.8,0.85,0.8,0.8,16000,3450000,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18200CE,0.85,0.85,0.8,0.85,30350,4851250,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18150CE,0.85,0.9,0.85,0.9,2550,1197600,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17350PE,1.0,1.0,0.95,0.95,58700,1111400,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18100CE,0.95,1.0,0.95,0.95,18150,5718400,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18050CE,1.0,1.05,1.0,1.05,18400,2801500,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17400PE,1.35,1.35,1.2,1.2,69800,5161150,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18000CE,1.2,1.25,1.2,1.2,86400,10954900,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17950CE,1.35,1.4,1.35,1.35,22300,3740700,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17450PE,1.6,1.6,1.5,1.5,31700,1669150,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17900CE,1.65,1.7,1.65,1.65,68250,6995500,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17850CE,2.35,2.45,2.3,2.4,138500,5477350,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17500PE,2.8,2.8,2.5,2.55,248350,7323100,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17550PE,5.4,5.4,4.5,4.7,180600,3822900,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17800CE,5.35,6.1,5.35,6.0,505600,10249050,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17600PE,12.7,12.85,10.6,10.9,661450,6749900,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17750CE,12.35,14.3,12.35,13.9,376350,5680850,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17650PE,26.35,26.45,22.05,22.65,494800,3349500,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17700CE,27.7,31.9,27.7,31.2,678650,7626650,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17700PE,49.7,49.8,42.85,44.0,614050,5210300,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17650CE,54.35,61.1,54.35,60.0,220100,1492950,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17750PE,84.15,84.2,75.15,76.45,156950,1210150,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17600CE,90.85,100.0,90.85,98.3,133900,1304700,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17800PE,127.5,127.5,116.7,118.25,143750,2156250,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17550CE,132.2,143.95,132.2,142.2,20950,186050,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17850PE,175.4,175.4,163.2,165.25,24400,499750,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17500CE,181.2,191.75,180.85,189.75,25000,475800,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17900PE,223.8,223.8,212.4,213.9,17300,1303550,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17450CE,230.0,240.35,230.0,240.35,200,88950,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17950PE,273.5,273.5,262.05,262.05,2300,236600,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17400CE,279.1,289.95,279.1,289.95,3050,335100,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18000PE,324.05,324.05,311.45,313.3,7150,296400,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18050PE,377.0,377.0,365.55,365.55,150,26100,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17300CE,379.7,389.0,379.7,389.0,400,231200,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18100PE,426.45,426.45,412.65,412.65,200,77800,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17250CE,427.6,431.8,427.6,431.8,50,64500,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,17200CE,481.0,482.2,481.0,482.2,50,171250,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:16:00,NIFTY,18400PE,714.2,715.5,714.2,715.5,200,4050,2022-01-06,0,2022-01-06 11:16:00
2022-01-06 11:17:00,NIFTY,15400PE,0.2,0.2,0.2,0.2,200,117050,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16500PE,0.25,0.25,0.2,0.2,2500,1791250,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,15800PE,0.2,0.25,0.2,0.25,400,247250,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16000PE,0.25,0.25,0.2,0.25,1250,959100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16300PE,0.25,0.25,0.25,0.25,100,330950,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16550PE,0.3,0.3,0.25,0.25,200,55550,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,19600CE,0.25,0.25,0.25,0.25,50,213350,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,15100PE,0.25,0.3,0.25,0.3,3750,1837350,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,15300PE,0.3,0.3,0.3,0.3,12000,56000,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,15600PE,0.3,0.3,0.3,0.3,450,262800,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16450PE,0.35,0.35,0.3,0.3,250,60750,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16600PE,0.3,0.3,0.3,0.3,1050,381300,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16650PE,0.3,0.3,0.3,0.3,50,137100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16700PE,0.3,0.3,0.3,0.3,800,594600,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16750PE,0.25,0.3,0.25,0.3,50,121400,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16800PE,0.3,0.3,0.25,0.3,4900,1320200,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,19250CE,0.5,0.5,0.3,0.3,12850,18000,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,19500CE,0.3,0.35,0.3,0.3,1500,330750,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,15500PE,0.35,0.35,0.35,0.35,700,807750,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18950CE,0.4,0.5,0.35,0.35,850,32200,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,19200CE,0.35,0.35,0.35,0.35,350,69600,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16850PE,0.4,0.4,0.3,0.4,1950,132950,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16900PE,0.45,0.45,0.4,0.4,250,1130300,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,16950PE,0.4,0.45,0.4,0.45,1350,208900,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17000PE,0.5,0.5,0.45,0.45,9350,5297100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18850CE,0.55,0.55,0.45,0.45,900,56100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,19000CE,0.45,0.45,0.4,0.45,2700,726550,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17050PE,0.55,0.55,0.5,0.5,9350,258150,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17100PE,0.5,0.55,0.5,0.5,4200,1836100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18550CE,0.5,0.6,0.45,0.5,1050,80300,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18600CE,0.5,0.55,0.5,0.5,3500,426150,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18900CE,0.5,0.5,0.45,0.5,3200,120550,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18500CE,0.55,0.55,0.55,0.55,7050,3332300,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18650CE,0.55,0.65,0.55,0.55,1500,106350,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18700CE,0.55,0.6,0.55,0.55,6650,277700,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18800CE,0.55,0.55,0.5,0.55,4650,235100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17150PE,0.65,0.65,0.6,0.6,4400,350350,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17250PE,0.65,0.7,0.65,0.65,6500,766600,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18400CE,0.65,0.7,0.65,0.65,2200,1185650,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18450CE,0.6,0.65,0.6,0.65,850,164900,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18750CE,0.65,0.65,0.65,0.65,18800,117800,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17200PE,0.7,0.7,0.65,0.7,11050,4777050,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18350CE,0.7,0.7,0.65,0.7,650,263400,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18250CE,0.75,0.75,0.75,0.75,3300,626900,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18300CE,0.75,0.75,0.75,0.75,9050,2185750,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17300PE,0.85,0.85,0.75,0.8,28750,3450000,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18200CE,0.85,0.85,0.8,0.8,21450,4851250,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17350PE,0.95,0.95,0.8,0.85,79500,1111400,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18150CE,0.9,0.9,0.85,0.85,9950,1197600,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18050CE,1.05,1.05,0.95,0.95,32650,2801500,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18100CE,0.95,1.0,0.95,0.95,32400,5718400,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17400PE,1.25,1.25,1.1,1.1,92700,5187100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18000CE,1.2,1.25,1.2,1.25,64000,10954900,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17950CE,1.35,1.4,1.35,1.4,13750,3740700,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17450PE,1.5,1.55,1.5,1.5,50300,1669150,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17900CE,1.7,1.7,1.65,1.65,91200,6995500,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17850CE,2.4,2.45,2.35,2.4,98900,5477350,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17500PE,2.6,2.65,2.5,2.55,236950,7323100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17550PE,4.7,4.95,4.4,4.4,199400,3822900,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17800CE,5.95,6.2,5.85,6.2,371050,10249050,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17600PE,10.95,11.6,10.6,10.6,422600,6749900,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17750CE,13.85,14.5,13.6,14.5,273200,5680850,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17650PE,22.75,24.0,22.0,22.0,328700,3349500,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17700CE,31.05,32.45,30.55,32.45,642000,7626650,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17700PE,44.15,45.7,42.75,42.95,432800,5210300,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17650CE,59.9,61.85,58.75,61.85,143200,1492950,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17750PE,76.7,78.9,74.9,74.9,135150,1210150,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17600CE,98.35,100.5,96.55,100.5,115600,1304700,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17800PE,118.95,120.95,116.5,116.5,106450,2156250,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17550CE,142.05,144.1,139.6,143.9,15100,186050,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17850PE,165.35,167.8,162.95,163.0,25800,499750,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17500CE,190.15,192.55,187.6,192.55,19600,475800,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17900PE,214.55,217.0,211.5,211.5,21400,1303550,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17450CE,240.35,240.35,240.35,240.35,50,88950,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17950PE,262.05,265.85,261.95,262.5,2650,236600,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17400CE,289.95,290.1,287.5,290.1,2600,335100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18000PE,313.45,316.65,312.0,312.0,3700,296400,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,18050PE,365.55,365.55,361.85,361.85,250,26100,2022-01-06,0,2022-01-06 11:17:00
2022-01-06 11:17:00,NIFTY,17300CE,389.0,390.0,386.3,390.0,450,231000,2022-01-06,0,2022-01-06 11:17:00
