entry_time,ce_scrip,pe_scrip,entry_price,exit_time,exit_price,pnl,exit_reason,file_id
2024-08-06 10:36:00,24700CE,23750PE,63.5,2024-08-06 10:38:00,68.58,-5.079999999999998,SL Hit,146
2024-08-06 10:38:00,24700CE,23750PE,75.45,2024-08-06 14:18:00,81.486,-6.036000000000001,SL Hit,146
2024-08-06 14:18:00,24700CE,23750PE,82.7,2024-08-06 15:25:00,69.0,13.700000000000003,Time Exit,146
2024-08-07 09:20:00,24550CE,23950PE,49.25,2024-08-07 15:25:00,29.9,19.35,Time Exit,147
2024-08-08 09:20:00,24400CE,24000PE,53.900000000000006,2024-08-08 09:26:00,58.21200000000001,-4.312000000000005,SL Hit,148
2024-08-08 09:26:00,24400CE,24000PE,59.7,2024-08-08 09:31:00,71.64,-11.939999999999998,Intra SL Hit,148
2024-08-09 09:20:00,24800CE,23800PE,52.2,2024-08-09 09:27:00,56.376000000000005,-4.176000000000002,SL Hit,149
2024-08-09 09:27:00,24800CE,23800PE,56.65,2024-08-09 15:25:00,37.95,18.699999999999996,Time Exit,149
2024-08-12 09:20:00,24650CE,23800PE,54.0,2024-08-12 11:14:00,58.32000000000001,-4.320000000000007,SL Hit,150
2024-08-12 11:14:00,24650CE,23800PE,58.849999999999994,2024-08-12 11:17:00,63.558,-4.7080000000000055,SL Hit,150
2024-08-12 11:17:00,24650CE,23800PE,64.1,2024-08-12 15:25:00,27.8,36.3,Time Exit,150
2024-08-13 09:20:00,24550CE,24050PE,53.95,2024-08-13 14:04:00,58.266000000000005,-4.3160000000000025,SL Hit,151
2024-08-13 14:04:00,24550CE,24050PE,60.8,2024-08-13 14:05:00,65.664,-4.864000000000004,SL Hit,151
2024-08-13 14:05:00,24550CE,24050PE,68.39999999999999,2024-08-13 14:09:00,73.872,-5.472000000000008,SL Hit,151
2024-08-13 14:09:00,24550CE,24050PE,76.0,2024-08-13 15:25:00,52.5,23.5,Time Exit,151
2024-08-14 09:20:00,24250CE,24050PE,56.75,2024-08-14 15:25:00,0.2,56.55,Time Exit,152
2024-08-16 09:20:00,24750CE,23900PE,52.85,2024-08-16 10:20:00,57.078,-4.2280000000000015,SL Hit,153
2024-08-16 10:20:00,24750CE,23900PE,59.2,2024-08-16 10:29:00,63.93600000000001,-4.736000000000004,SL Hit,153
2024-08-16 10:29:00,24750CE,23900PE,64.75,2024-08-16 10:30:00,69.93,-5.180000000000007,SL Hit,153
2024-08-16 10:30:00,24750CE,23900PE,70.2,2024-08-16 15:25:00,67.3,2.9000000000000057,Time Exit,153
2024-08-19 09:20:00,24850CE,24300PE,65.85,2024-08-19 15:25:00,47.150000000000006,18.69999999999999,Time Exit,154
2024-08-20 09:20:00,24800CE,24400PE,61.05,2024-08-20 09:47:00,65.934,-4.884,SL Hit,155
2024-08-20 09:47:00,24800CE,24400PE,66.8,2024-08-20 10:00:00,72.144,-5.344000000000008,SL Hit,155
2024-08-20 10:00:00,24800CE,24400PE,73.8,2024-08-20 10:05:00,79.70400000000001,-5.904000000000011,SL Hit,155
2024-08-20 10:05:00,24800CE,24400PE,83.44999999999999,2024-08-20 15:25:00,52.449999999999996,30.999999999999993,Time Exit,155
2024-08-21 09:20:00,24850CE,24550PE,56.5,2024-08-21 15:25:00,35.55,20.950000000000003,Time Exit,156
2024-08-22 09:20:00,24850CE,24750PE,63.65,2024-08-22 15:25:00,0.15000000000000002,63.5,Time Exit,157
2024-08-23 09:20:00,25150CE,24400PE,53.0,2024-08-23 15:25:00,49.9,3.1000000000000014,Time Exit,158
2024-08-26 09:20:00,25100CE,24650PE,72.0,2024-08-26 09:37:00,77.76,-5.760000000000005,SL Hit,159
2024-08-26 09:37:00,25100CE,24650PE,78.35,2024-08-26 09:39:00,84.618,-6.268000000000001,SL Hit,159
2024-08-26 09:39:00,25100CE,24650PE,88.75,2024-08-26 09:40:00,95.85000000000001,-7.1000000000000085,SL Hit,159
2024-08-26 09:40:00,25100CE,24650PE,97.5,2024-08-26 10:17:00,105.30000000000001,-7.800000000000011,SL Hit,159
2024-08-26 10:17:00,25100CE,24650PE,105.39999999999999,2024-08-26 10:18:00,113.832,-8.432000000000002,SL Hit,159
2024-08-26 10:18:00,25100CE,24650PE,116.95,2024-08-26 15:25:00,87.2,29.75,Time Exit,159
2024-08-27 09:20:00,25200CE,24800PE,57.7,2024-08-27 15:25:00,35.95,21.75,Time Exit,160
2024-08-28 09:20:00,25150CE,24900PE,59.45,2024-08-28 11:32:00,64.206,-4.756,SL Hit,161
2024-08-28 11:32:00,25150CE,24900PE,67.35,2024-08-28 11:40:00,72.738,-5.388000000000005,SL Hit,161
2024-08-28 11:40:00,25150CE,24900PE,77.45,2024-08-28 15:25:00,34.65,42.800000000000004,Time Exit,161
2024-08-29 09:20:00,25100CE,24950PE,54.5,2024-08-29 09:25:00,58.86000000000001,-4.3600000000000065,SL Hit,162
2024-08-29 09:25:00,25100CE,24950PE,61.95,2024-08-29 09:53:00,74.34,-12.39,Intra SL Hit,162
2024-08-30 09:20:00,25550CE,24850PE,55.0,2024-08-30 09:26:00,59.400000000000006,-4.400000000000006,SL Hit,163
2024-08-30 09:26:00,25550CE,24850PE,59.650000000000006,2024-08-30 15:25:00,44.400000000000006,15.25,Time Exit,163
2024-09-02 09:20:00,25550CE,25000PE,57.55,2024-09-02 15:25:00,42.45,15.099999999999994,Time Exit,164
2024-09-03 09:20:00,25450CE,25050PE,60.45,2024-09-03 15:25:00,44.7,15.75,Time Exit,165
2024-09-04 09:20:00,25250CE,24900PE,57.75,2024-09-04 13:20:00,62.370000000000005,-4.6200000000000045,SL Hit,166
2024-09-04 13:20:00,25250CE,24900PE,62.900000000000006,2024-09-04 15:25:00,42.25,20.650000000000006,Time Exit,166
2024-09-05 09:20:00,25350CE,25200PE,60.7,2024-09-05 09:26:00,72.84,-12.14,Intra SL Hit,167
2024-09-06 09:20:00,25400CE,24750PE,65.0,2024-09-06 09:31:00,70.2,-5.200000000000003,SL Hit,168
2024-09-06 09:31:00,25400CE,24750PE,72.94999999999999,2024-09-06 09:45:00,78.78599999999999,-5.8359999999999985,SL Hit,168
2024-09-06 09:45:00,25400CE,24750PE,85.0,2024-09-06 09:52:00,91.80000000000001,-6.800000000000011,SL Hit,168
2024-09-06 09:52:00,25400CE,24750PE,102.1,2024-09-06 10:05:00,110.268,-8.168000000000006,SL Hit,168
2024-09-06 10:05:00,25400CE,24750PE,114.80000000000001,2024-09-06 10:07:00,123.98400000000002,-9.184000000000012,SL Hit,168
2024-09-06 10:07:00,25400CE,24750PE,127.5,2024-09-06 10:10:00,137.70000000000002,-10.200000000000017,SL Hit,168
2024-09-06 10:10:00,25400CE,24750PE,139.79999999999998,2024-09-06 14:51:00,150.98399999999998,-11.183999999999997,SL Hit,168
2024-09-06 14:51:00,25400CE,24750PE,151.55,2024-09-06 15:25:00,122.75,28.80000000000001,Time Exit,168
2024-09-09 09:20:00,25150CE,24350PE,54.55,2024-09-09 15:25:00,41.5,13.049999999999997,Time Exit,169
2024-09-10 09:20:00,25150CE,24800PE,68.55,2024-09-10 09:46:00,82.25999999999999,-13.709999999999994,Intra SL Hit,170
2024-09-11 09:20:00,25150CE,24850PE,50.95,2024-09-11 09:26:00,61.14,-10.189999999999998,Intra SL Hit,171
2024-09-12 09:20:00,25050CE,24950PE,62.75,2024-09-12 09:21:00,67.77000000000001,-5.02000000000001,SL Hit,172
2024-09-12 09:21:00,25050CE,24950PE,70.15,2024-09-12 09:25:00,75.76200000000001,-5.612000000000009,SL Hit,172
2024-09-12 09:25:00,25050CE,24950PE,78.4,2024-09-12 10:25:00,84.67200000000001,-6.272000000000006,SL Hit,172
2024-09-12 10:25:00,25050CE,24950PE,85.15,2024-09-12 10:36:00,91.96200000000002,-6.812000000000012,SL Hit,172
2024-09-12 10:36:00,25050CE,24950PE,92.94999999999999,2024-09-12 11:25:00,111.53999999999998,-18.58999999999999,Intra SL Hit,172
2024-09-13 09:20:00,25700CE,24850PE,54.2,2024-09-13 15:25:00,38.3,15.900000000000006,Time Exit,173
2024-09-16 09:20:00,25650CE,25100PE,60.95,2024-09-16 15:25:00,49.75,11.200000000000003,Time Exit,174
2024-09-17 09:20:00,25600CE,25050PE,51.75,2024-09-17 15:25:00,46.3,5.450000000000003,Time Exit,175
2024-09-18 09:20:00,25600CE,25150PE,52.55,2024-09-18 09:41:00,56.754,-4.204000000000001,SL Hit,176
2024-09-18 09:41:00,25600CE,25150PE,56.85,2024-09-18 10:41:00,61.398,-4.548000000000002,SL Hit,176
2024-09-18 10:41:00,25600CE,25150PE,66.3,2024-09-18 10:44:00,71.604,-5.304000000000002,SL Hit,176
2024-09-18 10:44:00,25600CE,25150PE,72.85,2024-09-18 13:37:00,78.678,-5.828000000000003,SL Hit,176
2024-09-18 13:37:00,25600CE,25150PE,81.4,2024-09-18 13:40:00,87.912,-6.5120000000000005,SL Hit,176
2024-09-18 13:40:00,25600CE,25150PE,91.65,2024-09-18 15:25:00,77.4,14.25,Time Exit,176
2024-09-19 09:20:00,25650CE,25500PE,60.35,2024-09-19 11:29:00,72.42,-12.07,Intra SL Hit,177
2024-09-20 09:20:00,25850CE,24900PE,62.65,2024-09-20 10:36:00,67.662,-5.012000000000008,SL Hit,178
2024-09-20 10:36:00,25850CE,24900PE,73.5,2024-09-20 10:40:00,79.38000000000001,-5.88000000000001,SL Hit,178
2024-09-20 10:40:00,25850CE,24900PE,82.75,2024-09-20 11:12:00,89.37,-6.6200000000000045,SL Hit,178
2024-09-20 11:12:00,25850CE,24900PE,91.4,2024-09-20 11:20:00,98.71200000000002,-7.312000000000012,SL Hit,178
2024-09-20 11:20:00,25850CE,24900PE,100.55,2024-09-20 11:32:00,108.59400000000001,-8.044000000000011,SL Hit,178
2024-09-20 11:32:00,25850CE,24900PE,109.9,2024-09-20 12:46:00,118.69200000000001,-8.792000000000002,SL Hit,178
2024-09-20 12:46:00,25850CE,24900PE,118.69999999999999,2024-09-20 12:48:00,128.196,-9.49600000000001,SL Hit,178
2024-09-20 12:48:00,25850CE,24900PE,133.35,2024-09-20 12:52:00,144.018,-10.668000000000006,SL Hit,178
2024-09-20 12:52:00,25850CE,24900PE,146.15,2024-09-20 15:25:00,117.69999999999999,28.450000000000017,Time Exit,178
2024-09-23 09:20:00,26250CE,25300PE,53.849999999999994,2024-09-23 09:23:00,58.157999999999994,-4.308,SL Hit,179
2024-09-23 09:23:00,26250CE,25300PE,59.85,2024-09-23 15:25:00,35.599999999999994,24.250000000000007,Time Exit,179
2024-09-24 09:20:00,26150CE,25650PE,71.80000000000001,2024-09-24 15:25:00,46.45,25.35000000000001,Time Exit,180
2024-09-25 09:20:00,26100CE,25750PE,58.75,2024-09-25 15:25:00,35.35,23.4,Time Exit,181
2024-09-26 09:20:00,26150CE,25950PE,56.05,2024-09-26 10:09:00,67.25999999999999,-11.209999999999994,Intra SL Hit,182
2024-09-27 09:20:00,26600CE,25800PE,61.15,2024-09-27 15:25:00,38.900000000000006,22.249999999999993,Time Exit,183
2024-09-30 09:20:00,26350CE,25850PE,74.9,2024-09-30 09:47:00,80.89200000000001,-5.992000000000004,SL Hit,184
2024-09-30 09:47:00,26350CE,25850PE,82.5,2024-09-30 09:51:00,89.10000000000001,-6.6000000000000085,SL Hit,184
2024-09-30 09:51:00,26350CE,25850PE,90.14999999999999,2024-09-30 11:25:00,97.362,-7.212000000000003,SL Hit,184
2024-09-30 11:25:00,26350CE,25850PE,100.30000000000001,2024-09-30 11:29:00,108.32400000000003,-8.024000000000015,SL Hit,184
2024-09-30 11:29:00,26350CE,25850PE,108.35000000000001,2024-09-30 13:07:00,117.01800000000001,-8.668000000000006,SL Hit,184
2024-09-30 13:07:00,26350CE,25850PE,121.5,2024-09-30 13:26:00,131.22,-9.719999999999999,SL Hit,184
2024-09-30 13:26:00,26350CE,25850PE,131.7,2024-09-30 13:31:00,142.236,-10.536000000000001,SL Hit,184
2024-09-30 13:31:00,26350CE,25850PE,149.9,2024-09-30 14:45:00,161.89200000000002,-11.992000000000019,SL Hit,184
2024-09-30 14:45:00,26350CE,25850PE,165.1,2024-09-30 15:25:00,132.25,32.849999999999994,Time Exit,184
2024-10-01 09:20:00,26150CE,25650PE,57.9,2024-10-01 10:34:00,62.532000000000004,-4.632000000000005,SL Hit,185
2024-10-01 10:34:00,26150CE,25650PE,65.8,2024-10-01 10:35:00,71.06400000000001,-5.26400000000001,SL Hit,185
2024-10-01 10:35:00,26150CE,25650PE,73.25,2024-10-01 15:25:00,24.150000000000002,49.099999999999994,Time Exit,185
2024-10-03 09:20:00,25650CE,25400PE,66.1,2024-10-03 09:27:00,71.388,-5.288000000000011,SL Hit,186
2024-10-03 09:27:00,25650CE,25400PE,75.95,2024-10-03 09:33:00,82.02600000000001,-6.076000000000008,SL Hit,186
2024-10-03 09:33:00,25650CE,25400PE,87.9,2024-10-03 09:35:00,105.48,-17.58,Intra SL Hit,186
2024-10-04 09:20:00,25750CE,24250PE,58.0,2024-10-04 10:52:00,62.64,-4.640000000000001,SL Hit,187
2024-10-04 10:52:00,25750CE,24250PE,63.150000000000006,2024-10-04 11:50:00,68.20200000000001,-5.052000000000007,SL Hit,187
2024-10-04 11:50:00,25750CE,24250PE,68.75,2024-10-04 11:52:00,74.25,-5.5,SL Hit,187
2024-10-04 11:52:00,25750CE,24250PE,75.35,2024-10-04 12:08:00,81.378,-6.028000000000006,SL Hit,187
2024-10-04 12:08:00,25750CE,24250PE,82.95,2024-10-04 12:14:00,89.58600000000001,-6.63600000000001,SL Hit,187
2024-10-04 12:14:00,25750CE,24250PE,91.75,2024-10-04 15:25:00,38.85,52.9,Time Exit,187
2024-10-07 09:20:00,25600CE,24450PE,54.25,2024-10-07 10:40:00,58.59,-4.340000000000003,SL Hit,188
2024-10-07 10:40:00,25600CE,24450PE,58.95,2024-10-07 10:45:00,63.666000000000004,-4.716000000000001,SL Hit,188
2024-10-07 10:45:00,25600CE,24450PE,64.35,2024-10-07 10:48:00,69.498,-5.14800000000001,SL Hit,188
2024-10-07 10:48:00,25600CE,24450PE,69.85,2024-10-07 10:52:00,75.438,-5.588000000000008,SL Hit,188
2024-10-07 10:52:00,25600CE,24450PE,77.0,2024-10-07 11:04:00,83.16000000000001,-6.160000000000011,SL Hit,188
2024-10-07 11:04:00,25600CE,24450PE,83.9,2024-10-07 11:05:00,90.61200000000001,-6.712000000000003,SL Hit,188
2024-10-07 11:05:00,25600CE,24450PE,91.64999999999999,2024-10-07 13:40:00,98.982,-7.332000000000008,SL Hit,188
2024-10-07 13:40:00,25600CE,24450PE,100.65,2024-10-07 13:41:00,108.70200000000001,-8.052000000000007,SL Hit,188
2024-10-07 13:41:00,25600CE,24450PE,110.1,2024-10-07 15:25:00,64.7,45.39999999999999,Time Exit,188
2024-10-08 09:20:00,25350CE,24050PE,52.75,2024-10-08 15:25:00,30.95,21.8,Time Exit,189
2024-10-09 09:20:00,25300CE,24700PE,67.9,2024-10-09 09:46:00,73.33200000000001,-5.432000000000002,SL Hit,190
2024-10-09 09:46:00,25300CE,24700PE,74.9,2024-10-09 10:10:00,80.89200000000001,-5.992000000000004,SL Hit,190
2024-10-09 10:10:00,25300CE,24700PE,81.95,2024-10-09 15:25:00,21.65,60.300000000000004,Time Exit,190
2024-10-10 09:20:00,25200CE,24900PE,55.400000000000006,2024-10-10 15:25:00,0.1,55.300000000000004,Time Exit,191
2024-10-11 09:20:00,25400CE,24450PE,65.65,2024-10-11 15:25:00,40.8,24.85000000000001,Time Exit,192
2024-10-14 09:20:00,25350CE,24700PE,59.8,2024-10-14 09:46:00,64.584,-4.784000000000006,SL Hit,193
2024-10-14 09:46:00,25350CE,24700PE,65.30000000000001,2024-10-14 15:25:00,48.75,16.55000000000001,Time Exit,193
2024-10-15 09:20:00,25400CE,24950PE,53.150000000000006,2024-10-15 09:46:00,57.40200000000001,-4.2520000000000024,SL Hit,194
2024-10-15 09:46:00,25400CE,24950PE,59.45,2024-10-15 09:49:00,71.34,-11.89,Intra SL Hit,194
2024-10-16 09:20:00,25200CE,24850PE,55.0,2024-10-16 09:38:00,59.400000000000006,-4.400000000000006,SL Hit,195
2024-10-16 09:38:00,25200CE,24850PE,61.2,2024-10-16 11:40:00,66.096,-4.896000000000001,SL Hit,195
2024-10-16 11:40:00,25200CE,24850PE,66.6,2024-10-16 11:48:00,71.928,-5.328000000000003,SL Hit,195
2024-10-16 11:48:00,25200CE,24850PE,73.65,2024-10-16 15:25:00,34.15,39.50000000000001,Time Exit,195
2024-10-17 09:20:00,25050CE,24900PE,65.1,2024-10-17 09:34:00,78.11999999999999,-13.019999999999996,Intra SL Hit,196
2024-10-18 09:20:00,25100CE,23900PE,51.75,2024-10-18 11:41:00,55.89,-4.140000000000001,SL Hit,197
2024-10-18 11:41:00,25100CE,23900PE,56.0,2024-10-18 12:25:00,60.480000000000004,-4.480000000000004,SL Hit,197
2024-10-18 12:25:00,25100CE,23900PE,60.949999999999996,2024-10-18 12:28:00,65.826,-4.875999999999998,SL Hit,197
2024-10-18 12:28:00,25100CE,23900PE,65.85000000000001,2024-10-18 13:36:00,71.11800000000001,-5.268000000000001,SL Hit,197
2024-10-18 13:36:00,25100CE,23900PE,73.35000000000001,2024-10-18 15:25:00,57.85,15.500000000000007,Time Exit,197
2024-10-21 09:20:00,25200CE,24600PE,59.7,2024-10-21 09:25:00,64.47600000000001,-4.7760000000000105,SL Hit,198
2024-10-21 09:25:00,25200CE,24600PE,64.75,2024-10-21 09:32:00,69.93,-5.180000000000007,SL Hit,198
2024-10-21 09:32:00,25200CE,24600PE,72.2,2024-10-21 09:34:00,77.97600000000001,-5.7760000000000105,SL Hit,198
2024-10-21 09:34:00,25200CE,24600PE,79.25,2024-10-21 09:35:00,85.59,-6.340000000000003,SL Hit,198
2024-10-21 09:35:00,25200CE,24600PE,88.1,2024-10-21 09:45:00,95.148,-7.048000000000002,SL Hit,198
2024-10-21 09:45:00,25200CE,24600PE,95.85,2024-10-21 09:49:00,103.518,-7.668000000000006,SL Hit,198
2024-10-21 09:49:00,25200CE,24600PE,111.60000000000001,2024-10-21 09:51:00,120.52800000000002,-8.928000000000011,SL Hit,198
2024-10-21 09:51:00,25200CE,24600PE,127.05,2024-10-21 15:25:00,76.6,50.45,Time Exit,198
2024-10-22 09:20:00,25050CE,24600PE,70.5,2024-10-22 10:16:00,76.14,-5.640000000000001,SL Hit,199
2024-10-22 10:16:00,25050CE,24600PE,78.1,2024-10-22 10:19:00,84.348,-6.248000000000005,SL Hit,199
2024-10-22 10:19:00,25050CE,24600PE,84.4,2024-10-22 10:26:00,91.15200000000002,-6.7520000000000095,SL Hit,199
2024-10-22 10:26:00,25050CE,24600PE,99.7,2024-10-22 10:28:00,107.67600000000002,-7.976000000000013,SL Hit,199
2024-10-22 10:28:00,25050CE,24600PE,114.60000000000001,2024-10-22 13:02:00,123.76800000000001,-9.168000000000006,SL Hit,199
2024-10-22 13:02:00,25050CE,24600PE,129.45000000000002,2024-10-22 14:28:00,139.80600000000004,-10.356000000000023,SL Hit,199
2024-10-22 14:28:00,25050CE,24600PE,141.35,2024-10-22 14:53:00,152.65800000000002,-11.308000000000021,SL Hit,199
2024-10-22 14:53:00,25050CE,24600PE,154.7,2024-10-22 15:01:00,167.076,-12.376000000000005,SL Hit,199
2024-10-22 15:01:00,25050CE,24600PE,171.25,2024-10-22 15:03:00,184.95000000000002,-13.700000000000017,SL Hit,199
2024-10-22 15:03:00,25050CE,24600PE,186.9,2024-10-22 15:12:00,201.85200000000003,-14.952000000000027,SL Hit,199
2024-10-22 15:12:00,25050CE,24600PE,202.2,2024-10-22 15:25:00,184.85,17.349999999999994,Time Exit,199
2024-10-23 09:20:00,24750CE,24200PE,58.5,2024-10-23 09:39:00,63.18000000000001,-4.680000000000007,SL Hit,200
2024-10-23 09:39:00,24750CE,24200PE,66.4,2024-10-23 15:25:00,19.85,46.550000000000004,Time Exit,200
2024-10-24 09:20:00,24550CE,24300PE,55.2,2024-10-24 15:25:00,0.1,55.1,Time Exit,201
2024-10-25 09:20:00,24850CE,23850PE,50.95,2024-10-25 09:40:00,55.026,-4.0760000000000005,SL Hit,202
2024-10-25 09:40:00,24850CE,23850PE,55.45,2024-10-25 09:49:00,59.88600000000001,-4.436000000000007,SL Hit,202
2024-10-25 09:49:00,24850CE,23850PE,60.0,2024-10-25 09:58:00,64.80000000000001,-4.800000000000011,SL Hit,202
2024-10-25 09:58:00,24850CE,23850PE,67.8,2024-10-25 10:47:00,73.224,-5.424000000000007,SL Hit,202
2024-10-25 10:47:00,24850CE,23850PE,74.55,2024-10-25 10:54:00,89.46,-14.909999999999997,Intra SL Hit,202
2024-10-28 09:20:00,24550CE,23850PE,64.25,2024-10-28 09:30:00,69.39,-5.140000000000001,SL Hit,203
2024-10-28 09:30:00,24550CE,23850PE,75.05,2024-10-28 10:36:00,81.054,-6.004000000000005,SL Hit,203
2024-10-28 10:36:00,24550CE,23850PE,81.35000000000001,2024-10-28 12:13:00,87.85800000000002,-6.50800000000001,SL Hit,203
2024-10-28 12:13:00,24550CE,23850PE,97.69999999999999,2024-10-28 15:25:00,49.4,48.29999999999999,Time Exit,203
2024-10-29 09:20:00,24550CE,24000PE,59.9,2024-10-29 09:35:00,64.69200000000001,-4.792000000000009,SL Hit,204
2024-10-29 09:35:00,24550CE,24000PE,66.1,2024-10-29 09:48:00,71.388,-5.288000000000011,SL Hit,204
2024-10-29 09:48:00,24550CE,24000PE,72.65,2024-10-29 10:07:00,78.46200000000002,-5.812000000000012,SL Hit,204
2024-10-29 10:07:00,24550CE,24000PE,79.05,2024-10-29 15:25:00,65.10000000000001,13.949999999999989,Time Exit,204
2024-10-30 09:20:00,24550CE,24150PE,63.650000000000006,2024-10-30 09:22:00,68.742,-5.091999999999999,SL Hit,205
2024-10-30 09:22:00,24550CE,24150PE,70.25,2024-10-30 15:25:00,30.799999999999997,39.45,Time Exit,205
2024-10-31 09:20:00,24450CE,24200PE,49.7,2024-10-31 15:25:00,0.2,49.5,Time Exit,206
2024-11-04 09:20:00,24700CE,23400PE,53.7,2024-11-04 09:46:00,57.99600000000001,-4.2960000000000065,SL Hit,207
2024-11-04 09:46:00,24700CE,23400PE,58.349999999999994,2024-11-04 10:12:00,63.018,-4.668000000000006,SL Hit,207
2024-11-04 10:12:00,24700CE,23400PE,68.65,2024-11-04 10:57:00,74.14200000000001,-5.492000000000004,SL Hit,207
2024-11-04 10:57:00,24700CE,23400PE,77.25,2024-11-04 11:01:00,83.43,-6.180000000000007,SL Hit,207
2024-11-04 11:01:00,24700CE,23400PE,87.55000000000001,2024-11-04 11:08:00,94.55400000000002,-7.004000000000005,SL Hit,207
2024-11-04 11:08:00,24700CE,23400PE,96.60000000000001,2024-11-04 15:25:00,44.85,51.75000000000001,Time Exit,207
2024-11-05 09:20:00,24500CE,23250PE,53.4,2024-11-05 15:25:00,53.35,0.04999999999999716,Time Exit,208
2024-11-06 09:20:00,24550CE,23900PE,70.35,2024-11-06 14:21:00,75.978,-5.628,SL Hit,209
2024-11-06 14:21:00,24550CE,23900PE,81.45,2024-11-06 14:23:00,87.96600000000001,-6.516000000000005,SL Hit,209
2024-11-06 14:23:00,24550CE,23900PE,91.05,2024-11-06 15:25:00,51.5,39.55,Time Exit,209
2024-11-07 09:20:00,24550CE,24350PE,56.95,2024-11-07 09:22:00,61.50600000000001,-4.5560000000000045,SL Hit,210
2024-11-07 09:22:00,24550CE,24350PE,65.80000000000001,2024-11-07 09:23:00,78.96000000000001,-13.159999999999997,Intra SL Hit,210
2024-11-08 09:20:00,24550CE,23450PE,63.199999999999996,2024-11-08 09:30:00,68.256,-5.0560000000000045,SL Hit,211
2024-11-08 09:30:00,24550CE,23450PE,68.4,2024-11-08 09:45:00,73.87200000000001,-5.472000000000008,SL Hit,211
2024-11-08 09:45:00,24550CE,23450PE,79.75,2024-11-08 09:47:00,86.13000000000001,-6.38000000000001,SL Hit,211
2024-11-08 09:47:00,24550CE,23450PE,90.75,2024-11-08 15:25:00,35.95,54.8,Time Exit,211
2024-11-11 09:20:00,24400CE,23650PE,55.9,2024-11-11 09:34:00,60.372,-4.472000000000001,SL Hit,212
2024-11-11 09:34:00,24400CE,23650PE,60.4,2024-11-11 10:28:00,65.232,-4.832000000000001,SL Hit,212
2024-11-11 10:28:00,24400CE,23650PE,70.89999999999999,2024-11-11 10:30:00,76.572,-5.672000000000011,SL Hit,212
2024-11-11 10:30:00,24400CE,23650PE,77.19999999999999,2024-11-11 11:05:00,83.37599999999999,-6.176000000000002,SL Hit,212
2024-11-11 11:05:00,24400CE,23650PE,83.9,2024-11-11 11:12:00,90.61200000000001,-6.712000000000003,SL Hit,212
2024-11-11 11:12:00,24400CE,23650PE,91.60000000000001,2024-11-11 11:15:00,98.92800000000001,-7.328000000000003,SL Hit,212
2024-11-11 11:15:00,24400CE,23650PE,99.4,2024-11-11 15:25:00,42.25,57.150000000000006,Time Exit,212
2024-11-12 09:20:00,24450CE,23900PE,57.25,2024-11-12 09:37:00,61.830000000000005,-4.580000000000005,SL Hit,213
2024-11-12 09:37:00,24450CE,23900PE,64.30000000000001,2024-11-12 12:46:00,69.44400000000002,-5.1440000000000055,SL Hit,213
2024-11-12 12:46:00,24450CE,23900PE,73.55,2024-11-12 12:48:00,79.434,-5.884,SL Hit,213
2024-11-12 12:48:00,24450CE,23900PE,83.7,2024-11-12 12:49:00,90.39600000000002,-6.696000000000012,SL Hit,213
2024-11-12 12:49:00,24450CE,23900PE,91.25,2024-11-12 13:17:00,98.55000000000001,-7.300000000000011,SL Hit,213
2024-11-12 13:17:00,24450CE,23900PE,103.2,2024-11-12 15:07:00,111.45600000000002,-8.256000000000014,SL Hit,213
2024-11-12 15:07:00,24450CE,23900PE,113.15,2024-11-12 15:13:00,122.20200000000001,-9.052000000000007,SL Hit,213
2024-11-12 15:13:00,24450CE,23900PE,123.25,2024-11-12 15:25:00,124.10000000000001,-0.8500000000000085,Time Exit,213
2024-11-13 09:20:00,24100CE,23550PE,57.9,2024-11-13 09:43:00,62.532000000000004,-4.632000000000005,SL Hit,214
2024-11-13 09:43:00,24100CE,23550PE,65.1,2024-11-13 14:29:00,70.30799999999999,-5.207999999999998,SL Hit,214
2024-11-13 14:29:00,24100CE,23550PE,75.25,2024-11-13 14:30:00,81.27000000000001,-6.02000000000001,SL Hit,214
2024-11-13 14:30:00,24100CE,23550PE,81.35000000000001,2024-11-13 14:36:00,87.85800000000002,-6.50800000000001,SL Hit,214
2024-11-13 14:36:00,24100CE,23550PE,88.7,2024-11-13 14:41:00,95.796,-7.096000000000004,SL Hit,214
2024-11-13 14:41:00,24100CE,23550PE,101.5,2024-11-13 15:05:00,109.62,-8.120000000000005,SL Hit,214
2024-11-13 15:05:00,24100CE,23550PE,112.6,2024-11-13 15:25:00,61.3,51.3,Time Exit,214
2024-11-14 09:20:00,23750CE,23400PE,58.75,2024-11-14 15:25:00,0.1,58.65,Time Exit,215
2024-11-18 09:20:00,23850CE,23100PE,62.0,2024-11-18 15:25:00,33.4,28.6,Time Exit,216
2024-11-19 09:20:00,23800CE,23300PE,48.95,2024-11-19 09:24:00,58.74,-9.79,Intra SL Hit,217
2024-11-21 09:20:00,23600CE,23150PE,48.95,2024-11-21 15:25:00,0.1,48.85,Time Exit,218
2024-11-22 09:20:00,23900CE,22750PE,56.3,2024-11-22 09:22:00,60.804,-4.504000000000005,SL Hit,219
2024-11-22 09:22:00,23900CE,22750PE,63.95,2024-11-22 09:28:00,69.066,-5.116,SL Hit,219
2024-11-22 09:28:00,23900CE,22750PE,69.65,2024-11-22 10:03:00,75.22200000000001,-5.572000000000003,SL Hit,219
