,P_Strategy,P_Index,P_StartTime,P_EndTime,P_OrderSide,P_Method,P_SL,P_ReSL,P_OM,Date,Day,DTE,EntryTime,Future,CE.Strike,CE.Price,CE.SL.Price,CE0.SL.Flag,CE0.SL.Time,CE0.PNL,CE1.Decay.Flag,CE1.Decay.Time,CE1.SL.Flag,CE1.SL.Time,CE1.PNL,CE2.Decay.Flag,CE2.Decay.Time,CE2.SL.Flag,CE2.SL.Time,CE2.PNL,CE3.Decay.Flag,CE3.Decay.Time,CE3.SL.Flag,CE3.SL.Time,CE3.PNL,CE4.Decay.Flag,CE4.Decay.Time,CE4.SL.Flag,CE4.SL.Time,CE4.PNL,CE5.Decay.Flag,CE5.Decay.Time,CE5.SL.Flag,CE5.SL.Time,CE5.PNL,CE6.Decay.Flag,CE6.Decay.Time,CE6.SL.Flag,CE6.SL.Time,CE6.PNL,CE7.Decay.Flag,CE7.Decay.Time,CE7.SL.Flag,CE7.SL.Time,CE7.PNL,PE.Strike,PE.Price,PE.SL.Price,PE0.SL.Flag,PE0.SL.Time,PE0.PNL,PE1.Decay.Flag,PE1.Decay.Time,PE1.SL.Flag,PE1.SL.Time,PE1.PNL,PE2.Decay.Flag,PE2.Decay.Time,PE2.SL.Flag,PE2.SL.Time,PE2.PNL,PE3.Decay.Flag,PE3.Decay.Time,PE3.SL.Flag,PE3.SL.Time,PE3.PNL,PE4.Decay.Flag,PE4.Decay.Time,PE4.SL.Flag,PE4.SL.Time,PE4.PNL,PE5.Decay.Flag,PE5.Decay.Time,PE5.SL.Flag,PE5.SL.Time,PE5.PNL,PE6.Decay.Flag,PE6.Decay.Time,PE6.SL.Flag,PE6.SL.Time,PE6.PNL,PE7.Decay.Flag,PE7.Decay.Time,PE7.SL.Flag,PE7.SL.Time,PE7.PNL,CE8.Decay.Flag,CE8.Decay.Time,CE8.SL.Flag,CE8.SL.Time,CE8.PNL,CE9.Decay.Flag,CE9.Decay.Time,CE9.PNL,CE9.SL.Flag,CE9.SL.Time,CE10.Decay.Flag,CE10.Decay.Time,CE10.SL.Flag,CE10.SL.Time,CE10.PNL,CE11.Decay.Flag,CE11.Decay.Time,CE11.PNL,CE11.SL.Flag,CE11.SL.Time,CE12.Decay.Flag,CE12.Decay.Time,CE12.SL.Flag,CE12.SL.Time,CE12.PNL,CE13.Decay.Flag,CE13.Decay.Time,CE13.SL.Flag,CE13.SL.Time,CE13.PNL,CE14.Decay.Flag,CE14.Decay.Time,CE14.SL.Flag,CE14.SL.Time,CE14.PNL,CE15.Decay.Flag,CE15.Decay.Time,CE15.SL.Flag,CE15.SL.Time,CE15.PNL,CE16.Decay.Flag,CE16.Decay.Time,CE16.SL.Flag,CE16.SL.Time,CE16.PNL,CE17.Decay.Flag,CE17.Decay.Time,CE17.PNL,PE8.Decay.Flag,PE8.Decay.Time,PE8.SL.Flag,PE8.SL.Time,PE8.PNL,PE9.Decay.Flag,PE9.Decay.Time,PE9.SL.Flag,PE9.SL.Time,PE9.PNL,PE10.Decay.Flag,PE10.Decay.Time,PE10.PNL
1907,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,15,15,0.8,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,104.535,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,112.12499999999999,True,2019-03-07 12:44:00,-16.125000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.0,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,22.139999999999997,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,26.58,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.05,2019-03-07,Thursday,3,09:28:00,11088.0,11100CE,5.15,6.180000000000001,False,,3.5485000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,7.98,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1910,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.1,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,22.139999999999997,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,7.98,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.15,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,22.139999999999997,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,26.58,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1912,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.2,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,58.62,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,7.98,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.25,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,58.62,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,26.58,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.3,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,58.62,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,26.58,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.4,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,58.62,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,55.0,66.0,True,2019-03-07 12:44:00,-12.450000000000006,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.5,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,109.08,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,55.0,66.0,True,2019-03-07 12:44:00,-12.450000000000006,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.6,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,109.08,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,117.0,False,,-10.824999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.7,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,109.08,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,117.0,False,,-10.824999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,20,20,0.8,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,109.08,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,117.0,False,,-10.824999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.0,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,23.0625,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,27.6875,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1921,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.05,2019-03-07,Thursday,3,09:28:00,11088.0,11100CE,5.15,6.4375,False,,3.5485000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,8.3125,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.1,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,23.0625,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,8.3125,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.15,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,23.0625,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,27.6875,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1924,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.2,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,61.0625,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,8.3125,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1925,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.25,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,61.0625,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,27.6875,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1926,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.3,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,61.0625,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,27.6875,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1927,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.4,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,61.0625,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,55.0,68.75,False,,-5.55,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1928,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.5,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,113.625,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,55.0,68.75,False,,-5.55,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1929,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.6,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,113.625,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,121.875,False,,-10.824999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1930,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.7,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,113.625,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,121.875,False,,-10.824999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1931,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,25,25,0.8,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,113.625,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,121.875,False,,-10.824999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1932,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.0,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,23.985,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,28.794999999999998,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1933,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.05,2019-03-07,Thursday,3,09:28:00,11088.0,11100CE,5.15,6.695,False,,3.5485000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,8.645000000000001,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1934,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.1,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,23.985,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,8.645000000000001,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1935,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.15,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,23.985,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,28.794999999999998,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1936,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.2,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,63.505,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,8.645000000000001,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1937,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.25,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,63.505,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,28.794999999999998,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1938,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.3,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,63.505,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,28.794999999999998,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1939,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.4,2019-03-07,Thursday,3,09:28:00,11088.0,11000CE,48.85,63.505,False,,10.461500000000003,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,55.0,71.5,False,,-5.55,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1940,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.5,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,118.17000000000002,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11100PE,55.0,71.5,False,,-5.55,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1941,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.6,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,118.17000000000002,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,126.75,False,,-10.824999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1942,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.7,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,118.17000000000002,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,126.75,False,,-10.824999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1943,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,30,30,0.8,2019-03-07,Thursday,3,09:28:00,11088.0,10950CE,90.9,118.17000000000002,False,,10.591,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11150PE,97.5,126.75,False,,-10.824999999999994,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1944,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,35,35,0.0,2019-03-07,Thursday,3,09:28:00,11088.0,11050CE,18.45,24.907500000000002,False,,9.9155,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11050PE,22.15,29.9025,False,,1.1284999999999978,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1945,NRE,NIFTY,09:28:00,13:00:00,SELL,CC,35,35,0.05,2019-03-07,Thursday,3,09:28:00,11088.0,11100CE,5.15,6.952500000000001,False,,3.5485000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,11000PE,6.65,8.977500000000001,False,,1.7335000000000007,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,False,,False,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
